LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageArea,PoolArea,OverallQual,OverallCond,MSZoning,Street,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,GarageType,SaleCondition,SalePrice
24821,1988,1996,2686.0,1034,3,1,1,5,442.0,0,4,9,RL,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,277166
11988,1945,1984,2985.0,3962,2,0,0,3,600.0,0,3,3,RL,Pave,SawyerW,1Fam,2Story,TA,Fa,Attchd,Normal,459719
24074,1967,1968,275.0,4511,1,2,6,13,1160.0,0,1,3,C,Pave,SawyerW,1Fam,1.5Fin,TA,Gd,Attchd,Normal,460637
6740,1932,1957,2547.0,3898,2,1,4,7,,0,2,2,RM,Pave,Edwards,1Fam,1Story,Ex,Gd,Attchd,Normal,437845
44721,1900,1975,2764.0,2655,2,0,2,10,130.0,0,3,1,RL,Pave,NWAmes,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,370564
11978,1918,2020,336.0,1504,1,0,2,13,217.0,0,4,9,RL,Pave,OldTown,1Fam,2Story,Gd,TA,Attchd,Normal,214326
46662,1930,1979,1973.0,2999,1,2,1,2,687.0,0,7,6,FV,Pave,SawyerW,1Fam,2Story,Gd,Fa,Detchd,Normal,426017
20762,1979,1956,2979.0,826,1,0,3,8,170.0,0,6,6,RL,Pave,SawyerW,1Fam,1Story,TA,TA,None,Partial,268948
5932,1913,2016,,3206,3,2,1,7,1498.0,0,8,8,RL,Pave,NAmes,1Fam,1Story,Fa,Gd,Attchd,Normal,427731
31221,1952,2014,910.0,501,1,1,0,4,611.0,0,9,5,FV,Pave,Somerst,1Fam,2Story,TA,TA,,Normal,248226
15068,1947,1985,1996.0,1533,0,1,3,2,991.0,0,6,9,C,Pave,NridgHt,1Fam,1.5Fin,TA,TA,Attchd,Normal,283916
15678,1968,1974,1351.0,2981,1,0,2,5,1152.0,0,7,5,C,Pave,Edwards,1Fam,2Story,TA,TA,Detchd,Normal,432345
23695,2004,1986,2033.0,624,1,1,6,10,56.0,0,4,2,RL,Pave,NWAmes,Duplx,1Story,TA,Gd,Detchd,Normal,198658
1802,1989,1950,1754.0,1604,1,1,4,3,1204.0,0,2,6,RL,Pave,Gilbert,1Fam,1Story,Gd,TA,BuiltIn,Normal,252637
18522,1961,1964,108.0,3199,2,0,7,4,245.0,0,9,9,RL,Pave,Gilbert,Duplx,2Story,TA,Gd,Attchd,Normal,431044
1555,1991,1986,327.0,2361,3,1,4,3,143.0,0,9,3,RL,Pave,OldTown,1Fam,2Story,TA,Ex,Attchd,Normal,352210
47281,1965,1962,1799.0,3420,1,0,0,3,1074.0,0,4,4,RM,Pave,SawyerW,TwnhsE,1Story,Gd,TA,Attchd,Normal,424434
10217,2013,1957,314.0,628,3,2,1,11,367.0,0,3,8,RL,Pave,SawyerW,1Fam,1Story,Gd,Fa,Attchd,Partial,124878
30199,1963,1954,1134.0,937,0,2,0,12,1482.0,0,10,6,RM,Pave,Somerst,TwnhsE,1Story,Fa,Gd,BuiltIn,Normal,288643
9650,1969,2009,2746.0,3048,0,2,7,12,,0,6,7,RL,Pave,SawyerW,1Fam,2Story,TA,Fa,Detchd,Normal,437163
3625,1962,2022,780.0,3629,1,0,4,9,615.0,0,3,7,RL,Pave,Gilbert,1Fam,2Story,Gd,Ex,Detchd,Normal,411548
45747,1972,1950,1520.0,1721,0,0,7,4,1280.0,0,1,4,RH,Pave,Edwards,1Fam,1.5Fin,TA,TA,Attchd,Normal,259774
18248,1932,1985,155.0,1401,3,1,2,8,1179.0,0,4,6,RL,Pave,OldTown,Twnhs,2Story,TA,Gd,BuiltIn,Normal,236432
41077,1940,1984,1496.0,3668,2,1,4,9,441.0,0,1,9,RL,Pave,Somerst,1Fam,1Story,TA,Gd,Attchd,Normal,397634
6121,1988,2015,1724.0,4986,1,1,3,4,840.0,0,2,3,RL,Pave,NridgHt,1Fam,2Story,Gd,TA,Attchd,Normal,508639
16534,1947,2012,886.0,4418,0,1,6,3,955.0,0,3,8,RL,Pave,Gilbert,1Fam,SFoyer,Gd,TA,BuiltIn,Normal,448374
47891,1912,1972,2805.0,1567,3,1,7,9,698.0,0,8,7,RL,Pave,CollgCr,1Fam,SLvl,TA,TA,Attchd,Normal,378687
6626,1972,1958,721.0,526,3,0,6,4,875.0,709,10,4,RL,Pave,NAmes,1Fam,1.5Fin,TA,TA,Attchd,Normal,262826
6622,2016,1983,912.0,1047,0,0,5,8,775.0,0,4,3,RM,Pave,Somerst,1Fam,1Story,TA,TA,Attchd,Normal,220017
19530,1976,1995,870.0,3168,3,2,4,13,761.0,0,4,7,C,Pave,Somerst,TwnhsE,2Story,Gd,Fa,Detchd,Normal,382557
18802,1930,1953,12.0,1066,3,2,4,2,944.0,0,10,9,RL,Pave,Gilbert,Duplx,1.5Fin,TA,Gd,Detchd,Normal,277811
20681,2004,1979,2655.0,1203,1,2,6,13,922.0,0,9,3,RL,Pave,OldTown,1Fam,2Story,Gd,Gd,Attchd,Normal,313257
40138,1974,2021,497.0,4780,3,2,5,7,934.0,0,7,9,RM,Pave,NAmes,1Fam,1Story,TA,Gd,Detchd,Normal,585756
3031,1967,1952,1756.0,3640,0,0,3,13,24.0,0,2,8,RL,Pave,Edwards,1Fam,SFoyer,Fa,Gd,Detchd,Normal,385314
42440,1997,1963,2285.0,2090,1,0,1,13,805.0,0,3,3,RM,Pave,Edwards,1Fam,1Story,TA,TA,BuiltIn,Normal,322616
41941,2001,2009,1117.0,1305,0,0,7,10,763.0,0,4,8,RM,Pave,SawyerW,1Fam,1Story,Gd,Ex,Attchd,Normal,278731
24833,2009,1994,2828.0,4291,2,1,7,13,1083.0,0,4,4,RL,Pave,CollgCr,1Fam,1Story,Gd,Gd,Detchd,Normal,528644
41150,1903,1983,1194.0,1857,0,1,4,4,1490.0,0,10,6,C,Pave,Sawyer,1Fam,2Story,TA,Gd,Detchd,Normal,372539
36174,2001,1994,2004.0,3725,0,2,6,8,433.0,0,8,2,FV,Pave,Gilbert,Duplx,1Story,TA,TA,Attchd,Normal,513804
37354,1918,2010,2653.0,4118,1,1,0,7,878.0,0,10,8,C,Pave,OldTown,TwnhsE,1Story,Fa,Gd,Attchd,Normal,555586
47771,1969,1965,2708.0,2626,3,0,4,9,1089.0,0,10,9,RL,Pave,NAmes,1Fam,2Story,TA,Gd,Attchd,Normal,498467
9652,1997,2015,1647.0,2960,0,2,0,4,909.0,0,6,7,RL,Pave,OldTown,Twnhs,2Story,TA,TA,Attchd,Normal,386618
40018,1981,1989,1590.0,1045,1,2,3,4,564.0,0,3,8,FV,Pave,Sawyer,1Fam,2Story,TA,TA,Attchd,Normal,185883
47040,1912,1966,2896.0,3228,2,1,4,5,,0,9,7,RL,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,468891
11767,2004,1983,2983.0,4234,1,2,7,4,95.0,0,10,4,C,Pave,OldTown,1Fam,2Story,Ex,TA,Attchd,Normal,571979
26789,1922,1965,1490.0,3062,1,1,6,10,167.0,0,8,1,RL,Pave,Edwards,1Fam,1Story,Fa,Ex,Attchd,Normal,420878
2562,1982,2009,2675.0,2579,3,1,3,12,41.0,0,9,3,RL,Pave,Edwards,1Fam,1Story,Gd,Fa,Attchd,Normal,433317
31426,2008,2015,142.0,3141,0,2,3,5,103.0,0,5,7,RM,Pave,CollgCr,1Fam,1Story,Fa,Gd,Detchd,Normal,367436
7729,1974,2015,1224.0,3614,2,1,1,7,1227.0,0,3,7,RM,Pave,Edwards,1Fam,1.5Fin,Ex,Fa,BuiltIn,Partial,419378
49415,1900,1962,2761.0,2426,1,1,4,9,519.0,0,4,3,RM,Pave,NWAmes,1Fam,1Story,TA,Fa,Attchd,Abnorml,351432
6132,1987,2005,2526.0,1116,0,1,0,12,281.0,0,5,1,FV,Pave,Edwards,1Fam,1Story,TA,TA,Attchd,Normal,236077
40556,1953,1980,564.0,4144,0,1,0,9,1066.0,0,9,9,RL,Pave,NAmes,1Fam,1Story,Fa,Ex,Attchd,Normal,503403
5096,1970,1983,2518.0,1703,1,2,4,6,946.0,0,9,6,RL,Pave,NAmes,1Fam,1Story,TA,TA,Attchd,Normal,358212
45743,1988,1988,2431.0,2259,0,0,5,6,1133.0,0,3,7,FV,Pave,NAmes,1Fam,SLvl,Gd,Ex,Attchd,Normal,361874
7668,1984,2016,1715.0,3065,1,0,1,7,1233.0,0,7,1,RL,Pave,Somerst,1Fam,SLvl,TA,TA,Detchd,Normal,437509
44063,1914,1957,2973.0,3674,1,1,1,11,748.0,0,6,1,RM,Pave,Gilbert,1Fam,1Story,Gd,TA,Attchd,Normal,492063
9061,1964,2004,416.0,3581,1,1,1,8,830.0,0,4,4,RL,Grvl,Gilbert,Duplx,1Story,Gd,Fa,Detchd,Normal,411934
9758,1975,1976,1848.0,3130,2,1,0,11,48.0,582,5,7,RL,Pave,Gilbert,1Fam,1Story,Gd,TA,,Partial,393907
18116,2021,2002,2355.0,3661,1,0,3,8,114.0,0,10,8,RL,Pave,NWAmes,1Fam,2Story,Gd,TA,Attchd,Abnorml,508523
28234,1970,1988,2696.0,4821,3,1,6,5,1178.0,0,2,9,RL,Pave,NAmes,1Fam,1Story,TA,TA,Attchd,Normal,579988
7871,1914,2014,1717.0,1169,0,2,5,7,502.0,0,7,1,FV,Pave,SawyerW,1Fam,1Story,Fa,Gd,Attchd,Abnorml,247628
27569,1920,1966,1390.0,3668,2,2,7,8,985.0,0,4,4,RM,Pave,Gilbert,1Fam,2Story,Fa,Gd,Attchd,Normal,446454
15869,1918,1979,1067.0,2621,0,2,1,6,70.0,0,2,4,RM,Pave,Sawyer,1Fam,1Story,Ex,TA,Attchd,Normal,285177
14410,1959,2002,2786.0,4578,2,0,0,6,1011.0,0,6,3,RL,Pave,Sawyer,1Fam,1Story,Ex,Fa,None,Normal,585974
9443,1992,1962,1866.0,4651,3,1,0,3,1359.0,0,2,7,RL,Pave,OldTown,1Fam,1Story,Gd,TA,BuiltIn,Normal,540252
13699,1988,1970,1121.0,1219,2,1,7,8,66.0,0,10,1,RL,Pave,Somerst,1Fam,1Story,Gd,TA,BuiltIn,Normal,332646
17228,1932,1968,1288.0,3100,2,1,3,13,966.0,0,2,9,RL,Pave,SawyerW,Duplx,2Story,Ex,TA,Attchd,Abnorml,348119
24775,1948,2002,1806.0,4098,2,0,7,7,1236.0,0,7,8,RL,Pave,Edwards,1Fam,SFoyer,Gd,TA,Attchd,Normal,528061
8238,1995,1968,2187.0,1166,0,0,4,12,180.0,362,1,2,RL,Pave,NAmes,TwnhsE,1Story,TA,Gd,Attchd,Normal,212484
17413,2012,2006,1504.0,783,1,0,4,2,612.0,0,7,2,RL,Pave,NWAmes,1Fam,1Story,TA,TA,Attchd,Normal,255045
36740,1934,1974,1016.0,4403,0,0,6,5,696.0,0,10,8,RL,Pave,Somerst,1Fam,SLvl,TA,Gd,Attchd,Normal,558458
20623,1943,1980,952.0,4065,1,2,7,4,602.0,0,5,1,RL,Pave,CollgCr,1Fam,1.5Fin,Gd,Ex,Detchd,Abnorml,460817
49947,2001,2004,2951.0,2734,0,0,6,13,247.0,0,1,7,RL,Pave,CollgCr,1Fam,1Story,TA,Gd,Attchd,Normal,387789
36029,1989,1972,71.0,1965,3,0,1,4,1237.0,0,6,9,RL,Pave,NridgHt,1Fam,2Story,TA,Fa,BuiltIn,Normal,321686
11667,1910,1981,1690.0,629,3,0,6,8,358.0,0,7,3,RL,Pave,Edwards,1Fam,1Story,Gd,Ex,BuiltIn,Normal,240280
12054,1998,2011,1291.0,2560,2,1,1,12,248.0,0,1,7,FV,Pave,NAmes,1Fam,2Story,Ex,TA,Attchd,Normal,325506
18760,1971,1959,1344.0,4172,3,1,5,13,637.0,0,9,6,RL,Pave,Somerst,1Fam,SFoyer,Gd,TA,BuiltIn,Normal,530995
48545,2009,2021,2154.0,2994,2,1,6,11,949.0,0,7,7,FV,Pave,CollgCr,1Fam,2Story,Gd,TA,Attchd,Normal,488272
5312,1977,2003,882.0,1492,1,2,3,5,1111.0,0,1,7,RL,Pave,NridgHt,1Fam,1Story,TA,TA,Attchd,Partial,219850
29524,1973,2001,138.0,2621,3,2,1,13,662.0,0,3,1,FV,Pave,NWAmes,Twnhs,1Story,Gd,TA,Detchd,Partial,320553
28785,1965,1969,2662.0,3084,1,0,3,9,175.0,0,5,3,RL,Pave,NAmes,Duplx,2Story,TA,Gd,Attchd,AdjLand,392083
28400,1945,1981,2910.0,4696,0,1,0,12,722.0,0,4,1,RM,Pave,CollgCr,1Fam,2Story,Gd,Ex,BuiltIn,Normal,530627
3105,1908,1963,2320.0,2723,1,2,1,10,425.0,0,2,5,RL,Pave,Gilbert,1Fam,2Story,TA,Fa,Detchd,Partial,335164
7122,1902,1999,1504.0,3688,0,1,0,4,770.0,0,1,3,RM,Pave,Sawyer,1Fam,1Story,Ex,Gd,BuiltIn,Normal,384108
8267,1984,1977,2463.0,3737,1,2,2,6,702.0,0,4,1,RL,Pave,NridgHt,1Fam,2Story,TA,TA,,Abnorml,463767
28639,1925,2002,2553.0,4636,1,2,3,5,80.0,0,7,2,RL,Pave,NWAmes,TwnhsE,2Story,Gd,TA,Attchd,Partial,563179
13113,1971,1973,732.0,843,3,0,2,13,926.0,0,4,5,RM,Pave,CollgCr,1Fam,1Story,Ex,Ex,Attchd,Partial,227555
12089,1947,1971,1748.0,4961,1,0,1,11,137.0,0,9,3,RL,Pave,NWAmes,1Fam,1Story,TA,Fa,Attchd,Abnorml,583154
15418,1965,1979,423.0,2776,3,2,0,7,1456.0,0,8,6,FV,Pave,Edwards,1Fam,1Story,TA,TA,Attchd,Normal,412708
21619,1969,2012,1591.0,3701,3,0,1,12,469.0,0,8,9,RL,Pave,OldTown,1Fam,2Story,Ex,Gd,Attchd,Normal,508050
28946,1927,1953,389.0,1388,2,2,2,11,349.0,0,5,6,RL,Pave,NridgHt,TwnhsE,2Story,TA,Fa,BuiltIn,Normal,237112
14546,2016,2008,341.0,2543,2,2,7,5,1149.0,0,1,2,RM,Grvl,Somerst,1Fam,1.5Fin,TA,TA,Attchd,Normal,326617
26318,1992,1957,945.0,1841,0,1,7,9,1332.0,0,9,2,RL,Pave,Somerst,1Fam,1Story,TA,Gd,None,Normal,372605
36858,1925,1961,613.0,4220,1,0,1,4,1253.0,0,2,8,RL,Pave,CollgCr,1Fam,SLvl,TA,TA,Detchd,Normal,428011
5824,1924,1980,492.0,3383,0,0,5,12,1483.0,0,6,8,RM,Pave,Gilbert,1Fam,2Story,TA,Gd,Attchd,Normal,401893
12287,1911,1983,191.0,4712,1,0,4,6,1368.0,280,10,6,RM,Pave,Gilbert,1Fam,1Story,Gd,TA,Attchd,Normal,531739
10611,1904,1998,498.0,2915,2,1,2,2,309.0,0,5,7,FV,Pave,Edwards,TwnhsE,1Story,Gd,Ex,,Partial,348630
39610,1997,2006,821.0,1617,2,1,1,7,1043.0,0,10,1,RL,Pave,Somerst,1Fam,1Story,Gd,TA,Attchd,Normal,362895
17889,1947,1975,1735.0,4763,1,1,0,12,1001.0,0,8,9,RL,Pave,NridgHt,1Fam,SFoyer,TA,TA,Attchd,Normal,587951
42927,1936,1967,1256.0,3501,1,0,1,6,268.0,0,3,5,RL,Pave,Sawyer,1Fam,1Story,Fa,TA,Attchd,Normal,373648
15543,1978,1987,1968.0,2238,2,0,7,9,1026.0,0,6,9,RL,Pave,Gilbert,1Fam,1Story,TA,TA,Detchd,Abnorml,399206
30246,1943,1999,226.0,1864,2,0,0,10,769.0,660,6,2,RM,Pave,Somerst,TwnhsE,1Story,TA,Gd,Attchd,Normal,275947
23850,1999,1957,1394.0,3208,0,1,4,9,15.0,0,10,8,RL,Pave,OldTown,1Fam,1.5Fin,Fa,TA,Detchd,Normal,465183
43105,1914,1990,2186.0,1424,2,1,1,9,605.0,0,3,7,RL,Pave,NridgHt,1Fam,1Story,TA,TA,BuiltIn,Partial,266241
1617,1942,1955,2903.0,651,1,2,6,13,1381.0,0,7,4,RL,Pave,Sawyer,1Fam,1Story,TA,TA,Attchd,Normal,268651
48185,1947,2018,816.0,1085,0,1,7,4,812.0,0,4,3,RM,Pave,OldTown,1Fam,1Story,Fa,Gd,Attchd,Normal,213700
20435,1986,1993,1473.0,1412,1,2,6,5,1156.0,0,5,4,FV,Pave,Somerst,1Fam,1Story,Ex,TA,Detchd,Normal,278911
48577,1969,2013,1086.0,2821,3,0,4,12,,316,9,4,RM,Pave,CollgCr,Duplx,1Story,TA,Fa,None,Normal,489296
14734,1945,1978,103.0,995,0,1,2,5,481.0,0,6,8,RL,Pave,SawyerW,Twnhs,2Story,TA,TA,,Normal,189661
39828,2013,1977,1874.0,4295,1,0,0,12,894.0,0,10,4,RM,Pave,SawyerW,1Fam,1.5Fin,Fa,Fa,Attchd,Normal,580045
2346,2007,1960,870.0,2648,2,0,6,6,1328.0,0,4,5,RM,Pave,Edwards,1Fam,1.5Fin,TA,Gd,Attchd,Normal,364943
12454,2022,2014,667.0,1056,3,0,5,10,268.0,0,8,2,RL,Pave,Edwards,2FmCon,2Story,TA,TA,Attchd,Normal,273947
15203,1942,1968,2042.0,2052,1,0,2,13,413.0,0,9,4,RL,Pave,Sawyer,1Fam,1Story,Fa,Gd,Attchd,Normal,377268
49653,2008,1958,272.0,2620,0,1,0,10,24.0,0,10,7,RL,Pave,OldTown,1Fam,2Story,TA,Gd,Attchd,Normal,385277
48014,1920,1976,1029.0,3585,1,0,7,11,315.0,0,5,3,RL,Pave,Somerst,1Fam,1Story,Ex,TA,Detchd,Partial,411915
24200,1922,1983,2231.0,4004,3,2,7,13,570.0,0,2,1,C,Pave,Somerst,1Fam,1Story,Ex,TA,Attchd,Normal,460246
33543,2006,1993,1051.0,656,0,1,7,2,724.0,0,6,8,RL,Pave,CollgCr,1Fam,SLvl,TA,Gd,Attchd,Abnorml,234147
7969,2018,2017,1573.0,1234,3,0,4,9,1007.0,0,8,8,RL,Pave,NWAmes,1Fam,1.5Fin,TA,Ex,Attchd,Normal,307108
31605,1979,1964,292.0,3776,1,1,6,2,1299.0,0,5,6,FV,Pave,Edwards,1Fam,2Story,TA,Gd,BuiltIn,Normal,463432
43601,1946,2000,2224.0,654,2,2,7,3,388.0,0,1,7,C,Pave,NWAmes,1Fam,1.5Fin,TA,Gd,Attchd,Normal,176199
27886,2016,1962,2105.0,1496,2,0,3,8,721.0,0,8,2,RM,Pave,NWAmes,1Fam,SFoyer,Fa,Gd,None,Normal,349811
47087,1914,1998,1292.0,2794,1,2,7,9,443.0,0,9,5,RL,Pave,CollgCr,1Fam,2Story,Gd,Gd,Attchd,Normal,442877
38476,1924,2019,307.0,3405,1,0,1,2,998.0,0,1,7,RL,Pave,NWAmes,1Fam,2Story,TA,Gd,Attchd,Normal,353505
40551,1935,2005,976.0,1677,1,2,4,4,1450.0,0,8,9,RL,Pave,NWAmes,1Fam,2Story,Fa,Fa,Attchd,Normal,348155
3548,1974,2000,1251.0,653,0,0,0,8,1080.0,0,10,1,RL,Pave,CollgCr,1Fam,1Story,TA,TA,Detchd,Normal,270672
40501,1950,1986,1270.0,4687,3,1,0,10,696.0,0,2,3,RL,Pave,Gilbert,2FmCon,1Story,TA,Gd,Attchd,Abnorml,493140
14441,1914,1966,2747.0,2216,3,0,0,9,970.0,0,4,6,RL,Pave,NWAmes,TwnhsE,2Story,TA,Fa,Detchd,Partial,330794
46875,1967,2007,1517.0,3702,3,1,0,9,720.0,0,2,7,RL,Pave,Edwards,1Fam,1Story,TA,TA,Detchd,Normal,459537
44033,1920,1978,2130.0,3357,1,0,1,10,367.0,0,2,6,RL,Pave,CollgCr,1Fam,1Story,Gd,Gd,Detchd,Normal,376583
3328,1912,1982,1209.0,1286,3,0,2,11,341.0,0,10,1,RL,Pave,NridgHt,TwnhsE,1Story,Gd,Gd,Attchd,Normal,267636
3417,1985,2009,2299.0,4868,1,2,5,4,303.0,0,3,4,RM,Pave,NWAmes,1Fam,1Story,Gd,Gd,BuiltIn,Normal,542605
22118,1918,2004,1378.0,4772,0,2,3,9,763.0,0,8,6,RM,Pave,Gilbert,Twnhs,SFoyer,Gd,Gd,Attchd,Normal,536267
33754,1933,1959,1773.0,4267,2,2,1,2,1397.0,0,4,8,RL,Pave,Edwards,1Fam,2Story,Gd,Gd,Attchd,Normal,506784
41256,1977,1996,1719.0,3378,1,0,0,9,815.0,0,7,4,RL,Pave,NAmes,1Fam,2Story,Gd,TA,Attchd,AdjLand,503008
48862,1967,1972,2042.0,1142,1,0,1,8,111.0,0,10,7,RL,Pave,Edwards,1Fam,SFoyer,TA,TA,Detchd,Normal,293374
21628,2011,1970,795.0,1165,2,0,4,9,877.0,0,3,3,RL,Pave,OldTown,1Fam,SLvl,Fa,TA,Attchd,Normal,216654
47245,2016,1962,896.0,3926,2,1,5,2,1029.0,0,10,8,RL,Pave,NridgHt,1Fam,2Story,TA,Gd,Attchd,Normal,554877
1509,1951,1982,1961.0,4283,0,1,0,7,929.0,0,3,1,FV,Pave,SawyerW,1Fam,SLvl,Fa,TA,Attchd,Normal,467985
18144,2009,1973,209.0,4201,3,0,3,8,702.0,0,2,4,RH,Pave,Somerst,1Fam,1Story,TA,TA,Attchd,Normal,438730
23922,1926,1960,2863.0,1569,1,2,0,12,845.0,0,6,8,RM,Pave,OldTown,1Fam,1Story,TA,Fa,Attchd,Normal,304826
11365,1928,1966,2656.0,2849,3,2,5,6,943.0,704,6,4,FV,Pave,CollgCr,1Fam,1Story,TA,Gd,Attchd,Normal,455342
3719,2010,2017,2494.0,1712,1,2,3,6,278.0,0,1,2,RM,Pave,CollgCr,1Fam,2Story,Gd,Fa,Attchd,Partial,266454
41309,1927,1996,2507.0,1652,0,0,5,8,381.0,0,7,2,RL,Pave,Somerst,1Fam,2Story,TA,TA,Attchd,Normal,327797
6787,1934,1974,967.0,3011,2,2,3,12,12.0,0,4,4,RH,Pave,Sawyer,1Fam,2Story,Fa,TA,BuiltIn,Normal,340950
35887,1907,2022,471.0,643,0,0,2,4,302.0,0,3,4,RL,Pave,Sawyer,1Fam,2Story,TA,TA,Attchd,Partial,132660
10012,1915,1970,2417.0,2989,2,1,6,7,159.0,0,8,2,RM,Pave,Somerst,1Fam,1Story,Ex,Ex,Attchd,Normal,439814
2842,2005,1961,2947.0,3728,3,2,2,8,153.0,0,2,7,RL,Pave,CollgCr,1Fam,1Story,TA,Fa,Attchd,Normal,442481
44836,1935,1986,922.0,3705,3,1,1,2,753.0,0,9,6,RL,Pave,Edwards,1Fam,2Story,Gd,Gd,Detchd,Abnorml,510930
20716,1929,1991,136.0,4743,0,2,1,13,180.0,345,8,3,RM,Pave,NridgHt,TwnhsE,1Story,Ex,TA,,AdjLand,513738
29034,1917,1966,366.0,3642,2,0,7,3,1203.0,0,8,8,RL,Pave,Gilbert,1Fam,2Story,TA,Gd,Attchd,Normal,491388
15731,1901,1997,2959.0,3804,0,0,3,13,376.0,0,3,8,RL,Pave,SawyerW,1Fam,2Story,TA,Gd,Attchd,Normal,462958
33793,1948,1977,183.0,1857,2,0,7,5,775.0,0,4,1,RL,Pave,NridgHt,1Fam,2Story,TA,TA,None,Normal,272729
28114,1976,1990,2519.0,3213,2,0,7,9,1191.0,0,2,3,RL,Pave,Somerst,1Fam,1Story,Fa,Fa,Attchd,Normal,449681
37758,1903,1996,1398.0,4685,3,2,0,12,1237.0,0,2,5,RH,Pave,CollgCr,1Fam,2Story,TA,Gd,Attchd,Normal,474586
29753,1989,1967,2701.0,1857,3,1,6,11,1173.0,0,4,2,RM,Pave,Sawyer,Twnhs,1.5Fin,TA,Fa,Attchd,Normal,388135
43578,1988,2020,2796.0,4794,2,0,4,7,15.0,0,6,5,RL,Pave,CollgCr,1Fam,SFoyer,Gd,TA,Attchd,Partial,579170
42252,1993,1962,536.0,3692,2,2,4,2,1114.0,0,5,3,RL,Pave,Sawyer,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,463589
19488,1974,1962,2849.0,800,2,1,0,11,1143.0,0,1,9,C,Pave,NridgHt,2FmCon,2Story,TA,Gd,Detchd,Partial,236075
32537,1906,1980,1602.0,1223,3,0,0,6,252.0,0,10,1,RL,Pave,OldTown,1Fam,1Story,TA,TA,Attchd,Normal,305216
13719,1994,1951,1273.0,3510,3,1,2,8,1083.0,0,1,4,RL,Pave,Edwards,1Fam,2Story,Gd,Ex,Detchd,Normal,419121
1735,2007,1965,2967.0,567,1,0,4,7,1289.0,0,6,6,RL,Pave,NridgHt,1Fam,SLvl,Ex,Gd,Attchd,Partial,294987
44429,1973,1958,2557.0,4336,2,1,3,13,1432.0,0,3,9,FV,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,544116
3408,1938,2022,2677.0,4493,1,1,5,10,30.0,0,3,3,RL,Pave,NWAmes,1Fam,1Story,TA,Gd,Attchd,Normal,468065
10067,1912,1987,1096.0,3006,2,0,7,9,1044.0,0,7,3,RL,Pave,NridgHt,1Fam,1Story,TA,TA,Attchd,Normal,435035
37798,1930,2003,1305.0,2037,3,2,1,5,730.0,0,1,5,RL,Pave,NAmes,1Fam,2Story,TA,Gd,Detchd,Normal,289285
6756,1970,2005,915.0,897,1,1,7,12,288.0,0,1,7,RL,Pave,NAmes,1Fam,1Story,Gd,Gd,Attchd,Normal,176486
20519,1962,1994,151.0,3857,1,0,7,13,497.0,0,10,5,RL,Pave,Edwards,TwnhsE,1Story,TA,Gd,Detchd,Normal,497058
9662,1955,1983,1028.0,1663,0,1,5,6,1497.0,0,3,8,RL,Pave,NWAmes,1Fam,1.5Fin,Fa,Gd,BuiltIn,Normal,241127
6915,2012,1958,1218.0,1055,2,1,2,8,1428.0,0,8,5,RL,Pave,Edwards,1Fam,2Story,Gd,Ex,Attchd,Normal,316428
37659,1941,1957,1977.0,4161,3,2,4,9,547.0,0,1,7,RL,Pave,Somerst,1Fam,1Story,TA,TA,BuiltIn,Normal,451085
45425,1960,1956,2511.0,2251,0,1,7,6,960.0,0,10,6,RL,Pave,NAmes,1Fam,1Story,TA,TA,Attchd,Normal,432478
7451,1941,1985,270.0,3441,0,1,6,10,131.0,0,4,2,C,Pave,CollgCr,1Fam,1Story,TA,Ex,Attchd,Normal,348849
23352,1955,1967,1186.0,3157,2,0,0,11,1347.0,0,9,3,FV,Pave,Edwards,1Fam,1Story,Gd,Gd,Detchd,Normal,450531
9507,1935,1952,459.0,3295,0,0,6,13,857.0,0,4,4,RL,Pave,Edwards,1Fam,1Story,Fa,Gd,Attchd,Normal,351846
43332,1983,1977,104.0,2829,2,2,6,5,1155.0,0,10,5,RL,Pave,SawyerW,1Fam,2Story,TA,Gd,Attchd,Partial,479213
32023,1967,2019,1710.0,2459,0,1,4,5,520.0,0,8,9,RL,Pave,Gilbert,1Fam,2Story,TA,TA,Detchd,Normal,390757
24825,2017,1993,2209.0,2101,2,1,3,9,29.0,0,7,6,RM,Pave,Gilbert,Duplx,2Story,Gd,Gd,None,Normal,369053
22704,1906,1970,2398.0,3293,3,1,2,2,626.0,0,3,1,RM,Pave,Sawyer,1Fam,1Story,TA,Gd,Attchd,Normal,442515
17024,1953,1977,433.0,1980,2,2,7,9,1324.0,0,7,3,RL,Pave,NWAmes,1Fam,2Story,TA,TA,BuiltIn,Normal,327413
20782,1900,2003,2899.0,1602,2,1,7,6,3.0,0,7,7,RM,Pave,NAmes,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,309744
25430,1943,2003,139.0,3776,1,0,7,12,1348.0,0,10,8,RM,Pave,NAmes,1Fam,1Story,Gd,TA,BuiltIn,Normal,514472
